uap_id,datetime,city,state_code,latitude,longitude,geohash_7,year,month,season,hour,solar_kp_index,solar_ap_index,temperature_f,dew_point,cloud_cover,precip_in,wind_mph,weather_conditions
52418,2011-07-23 16:00:00,fredericksburg,VA,38.3030556,-77.4608333,dqbcvkf,2011,7,summer,16,0.667,3,98.6,73.2,83.0,0.0,1.1,
52419,2011-07-23 17:00:00,seattle,WA,47.6063889,-122.3308333,c23nb63,2011,7,summer,17,0.667,3,72.2,51.8,0.0,0.0,7.8,
52420,2011-07-23 17:00:00,ursa,IL,40.0747222,-91.3672222,9zp5bzk,2011,7,summer,17,0.667,3,94.8,75.0,55.0,0.0,6.5,
52421,2011-07-23 19:20:00,houston,TX,29.7630556,-95.3630556,9vk1mfn,2011,7,summer,19,0.667,3,90.8,73.2,38.0,0.0,11.8,
52422,2011-07-23 19:30:00,lawrenceville,GA,33.9561111,-83.9880556,dnh30v9,2011,7,summer,20,0.667,3,84.6,71.8,51.0,0.0,4.6,
52423,2011-07-23 20:52:00,memphis,TN,35.1494444,-90.0488889,9ypzyyu,2011,7,summer,21,0.667,3,86.3,74.7,36.0,0.0,7.9,
52424,2011-07-23 21:00:00,yucaipa,CA,34.0336111,-117.0422222,9qhc8es,2011,7,summer,21,0.667,3,76.7,54.5,0.0,0.0,2.2,
52425,2011-07-23 21:34:00,cedarburg,WI,43.2966667,-87.9875,dp9qmcc,2011,7,summer,22,0.667,3,76.4,72.9,98.0,0.0,3.2,
52426,2011-07-23 22:10:00,clive,IA,41.6030556,-93.7238889,9zmkem8,2011,7,summer,22,0.667,3,83.9,72.6,31.0,0.0,7.1,
52427,2011-07-23 22:15:00,des moines,WA,47.4019444,-122.3230556,c23j8mr,2011,7,summer,22,0.667,3,62.7,54.3,12.0,0.0,5.1,
52428,2011-07-23 22:15:00,monticello,NY,41.6555556,-74.6897222,dr6uurh,2011,7,summer,22,0.667,3,80.2,66.8,42.0,0.0,3.9,
52429,2011-07-23 23:00:00,falcon,CO,38.9330556,-104.6080556,9wvt7xd,2011,7,summer,23,0.667,3,68.6,51.7,16.0,0.0,4.4,
52430,2011-07-23 23:00:00,lewiston,ID,46.4166667,-117.0166667,c2kb11z,2011,7,summer,23,0.667,3,73.5,50.6,0.0,0.0,2.7,
52431,2011-07-23 23:06:00,anaheim,CA,33.8352778,-117.9136111,9qh0kz9,2011,7,summer,23,0.667,3,63.7,57.9,0.0,0.0,3.3,
52432,2011-07-23 23:20:00,sylvania,GA,32.7502778,-81.6369444,djvfq61,2011,7,summer,23,0.667,3,84.3,71.8,23.0,0.0,5.9,
52433,2011-07-23 23:47:00,chicago,IL,41.85,-87.65,dp3wj6x,2011,7,summer,00,0.667,3,84.1,77.4,98.0,0.0,6.1,
52434,2011-07-24 00:02:00,billings,MT,45.7833333,-108.5,c84u7n8,2011,7,summer,00,2.333,9,67.4,49.0,0.0,0.0,5.4,
52435,2011-07-24 01:00:00,oxnard,CA,34.1975,-119.1761111,9q56816,2011,7,summer,01,2.333,9,60.8,59.3,14.0,0.0,1.9,
52436,2011-07-24 09:15:00,colonie,NY,42.7177778,-73.8338889,dre7pbe,2011,7,summer,09,2.333,9,73.8,65.1,76.0,0.0,6.2,
52437,2011-07-24 18:00:00,san antonio,TX,29.4238889,-98.4933333,9v1zqsr,2011,7,summer,18,2.333,9,100.6,61.6,30.0,0.0,7.5,
52438,2011-07-24 20:00:00,hemet,CA,33.7475,-116.9711111,9muzfr8,2011,7,summer,20,2.333,9,81.9,63.7,24.0,0.0,3.8,
52439,2011-07-24 20:45:00,oak lawn,IL,41.7108333,-87.7580556,dp3t710,2011,7,summer,21,2.333,9,80.6,75.6,35.0,0.0,7.4,
52440,2011-07-24 20:57:00,east islip,NY,40.7319444,-73.1861111,dr5zwx5,2011,7,summer,21,2.333,9,77.7,73.7,26.0,0.0,5.0,
52441,2011-07-24 21:00:00,ewa beach,HI,21.3155556,-158.0072222,87z9k2q,2011,7,summer,21,2.333,9,75.7,68.0,9.0,0.0,10.2,
52442,2011-07-24 21:15:00,fruita,CO,39.1588889,-108.7283333,9wfwvbd,2011,7,summer,21,2.333,9,91.7,26.1,0.0,0.0,3.2,
52443,2011-07-24 22:30:00,miami,FL,25.7738889,-80.1938889,dhwfx5u,2011,7,summer,22,2.333,9,83.3,75.3,5.0,0.0,5.8,
52444,2011-07-24 23:03:00,orting,WA,47.0980556,-122.2030556,c235gjy,2011,7,summer,23,2.333,9,66.3,60.9,8.0,0.0,4.7,
52445,2011-07-24 23:03:00,orting,WA,47.0980556,-122.2030556,c235gjy,2011,7,summer,23,2.333,9,66.3,60.9,8.0,0.0,4.7,
52446,2011-07-24 23:33:00,ocala,FL,29.1869444,-82.1402778,djjw4c7,2011,7,summer,00,2.333,9,80.5,75.3,61.0,0.0,2.2,
52447,2011-07-24 23:50:00,farrell,PA,41.2122222,-80.4969444,dpqf2nr,2011,7,summer,00,2.333,9,74.1,74.1,100.0,0.04,4.4,
52448,2011-07-25 00:00:00,flagler beach,FL,29.4747222,-81.1272222,djnr9vs,2011,7,summer,00,1.667,6,81.2,76.3,83.0,0.0,5.3,
52449,2011-07-25 00:30:00,osprey,FL,27.1958333,-82.4905556,dhv6dyu,2011,7,summer,00,1.667,6,81.7,76.4,45.0,0.0,5.3,
52450,2011-07-25 01:45:00,columbus,OH,39.9611111,-82.9988889,dphgr6d,2011,7,summer,02,1.667,6,78.8,75.3,100.0,0.0,3.5,
52451,2011-07-25 03:20:00,seattle,WA,47.6063889,-122.3308333,c23nb63,2011,7,summer,03,1.667,6,59.9,57.6,27.0,0.0,6.5,
52452,2011-07-25 08:54:00,oceanside,CA,33.1958333,-117.3786111,9musbgp,2011,7,summer,09,1.667,6,70.2,63.0,7.0,0.0,3.0,
52453,2011-07-25 12:23:00,farmington,MN,44.6402778,-93.1433333,9zvvbqx,2011,7,summer,12,1.667,6,80.2,59.7,2.0,0.0,8.1,
52454,2011-07-25 21:00:00,galesburg,MI,42.2886111,-85.4180556,dpe2862,2011,7,summer,21,1.667,6,76.4,63.5,0.0,0.0,5.3,
52455,2011-07-25 22:15:00,broomfield,CO,39.9205556,-105.0861111,9xj70eq,2011,7,summer,22,1.667,6,75.0,49.8,40.0,0.0,6.9,
52456,2011-07-25 22:50:00,mayville,WI,43.4941667,-88.5447222,dp9p3jg,2011,7,summer,23,1.667,6,74.6,58.4,6.0,0.0,7.0,
52457,2011-07-26 19:30:00,cotulla,TX,28.4366667,-99.2347222,9v13vbe,2011,7,summer,20,1.333,5,98.6,59.7,69.0,0.0,12.4,
52458,2011-07-26 19:50:00,memphis,TN,35.1494444,-90.0488889,9ypzyyu,2011,7,summer,20,1.333,5,90.6,72.1,2.0,0.0,4.1,
52459,2011-07-26 19:50:00,memphis,TN,35.1494444,-90.0488889,9ypzyyu,2011,7,summer,20,1.333,5,90.6,72.1,2.0,0.0,4.1,
52460,2011-07-26 20:45:00,battle creek,MI,42.3211111,-85.1797222,dpe2v8q,2011,7,summer,21,1.333,5,73.9,55.3,0.0,0.0,6.5,
52461,2011-07-26 21:30:00,lebanon,OH,39.4352778,-84.2030556,dph07fv,2011,7,summer,22,1.333,5,80.8,65.4,29.0,0.0,5.4,
52462,2011-07-26 21:34:00,chicago,IL,41.85,-87.65,dp3wj6x,2011,7,summer,22,1.333,5,73.9,60.1,15.0,0.0,9.5,
52463,2011-07-27 00:00:00,burlington,KY,39.0275,-84.7241667,dngy009,2011,7,summer,00,1.333,5,78.0,70.0,5.0,0.0,3.2,
52464,2011-07-27 00:20:00,payne springs,TX,32.2780556,-96.0666667,9vextun,2011,7,summer,00,1.333,5,90.0,66.9,15.0,0.0,6.3,
52465,2011-07-27 01:00:00,watts,OK,36.1091667,-94.57,9ykv2j2,2011,7,summer,01,1.333,5,84.9,65.9,3.0,0.0,8.3,
52466,2011-07-27 01:00:00,hilliard,OH,40.0333333,-83.1583333,dphgexv,2011,7,summer,01,1.333,5,71.0,60.2,4.0,0.0,5.4,
52467,2011-07-27 01:00:00,east setauket,NY,40.9413889,-73.1063889,drk0bmj,2011,7,summer,01,1.333,5,73.8,65.9,28.0,0.0,6.9,
52468,2011-07-27 01:00:00,chesterton,IN,41.6105556,-87.0641667,dp6hdyc,2011,7,summer,01,1.333,5,72.5,60.1,46.0,0.0,6.3,
52469,2011-07-27 02:00:00,norwalk,CT,41.1175,-73.4083333,dr7cct1,2011,7,summer,02,1.333,5,71.8,64.4,1.0,0.0,5.6,
52470,2011-07-27 04:10:00,port clinton,OH,41.5119444,-82.9377778,dpmh0tn,2011,7,summer,04,1.333,5,71.8,63.6,2.0,0.0,6.4,
52471,2011-07-27 04:54:00,coram,NY,40.8686111,-73.0019444,drk06zc,2011,7,summer,05,1.333,5,70.5,65.5,0.0,0.0,7.7,
52472,2011-07-27 05:18:00,el paso,TX,31.7586111,-106.4863889,9tsk8v6,2011,7,summer,05,1.333,5,74.5,61.2,36.0,0.0,4.0,
52473,2011-07-27 08:00:00,lone pine,PA,40.0741667,-80.1725,dpngzxk,2011,7,summer,08,1.333,5,67.1,61.5,13.0,0.0,3.2,
52474,2011-07-27 11:45:00,edmond,OK,35.6527778,-97.4777778,9y6dvf6,2011,7,summer,12,1.333,5,100.5,61.3,17.0,0.0,11.5,
52475,2011-07-27 21:45:00,roach,MO,37.9938889,-92.8361111,9yvbpkw,2011,7,summer,22,1.333,5,90.2,60.4,5.0,0.0,10.4,
52476,2011-07-27 22:35:00,brookings (near),SD,44.3113889,-96.7980556,9zghj69,2011,7,summer,23,1.333,5,74.6,71.0,18.0,0.0,5.3,
52477,2011-07-27 23:59:00,overland park,KS,38.9822222,-94.6705556,9yutv8r,2011,7,summer,00,1.333,5,85.7,66.4,4.0,0.0,6.8,
52478,2011-07-28 00:00:00,bronco,TX,33.2569444,-103.0586111,9tytny5,2011,7,summer,00,0.333,2,85.2,50.1,12.0,0.0,9.3,
52479,2011-07-28 08:30:00,atlanta,GA,33.7488889,-84.3880556,djgzzxy,2011,7,summer,08,0.333,2,76.2,71.8,46.0,0.0,3.1,
52480,2011-07-28 10:30:00,beatty,NV,36.9086111,-116.7583333,9qsczp5,2011,7,summer,10,0.333,2,90.3,48.8,17.0,0.0,5.8,
52481,2011-07-28 12:20:00,princeton,WV,37.3661111,-81.1027778,dnwkd6q,2011,7,summer,12,0.333,2,84.3,62.0,95.0,0.0,3.4,
52482,2011-07-28 20:45:00,la habra,CA,33.9319444,-117.9452778,9qh1h14,2011,7,summer,21,0.333,2,68.5,59.2,0.0,0.0,4.1,
52483,2011-07-28 21:20:00,boyd,TX,33.0786111,-97.565,9vfs5vg,2011,7,summer,21,0.333,2,94.8,60.0,15.0,0.0,7.4,
52484,2011-07-28 21:45:00,cotulla,TX,28.4366667,-99.2347222,9v13vbe,2011,7,summer,22,0.333,2,90.5,67.5,5.0,0.0,14.8,
52485,2011-07-28 22:00:00,lawrenceburg,IN,39.0908333,-84.85,dngwmhq,2011,7,summer,22,0.333,2,86.4,70.1,2.0,0.0,7.7,
52486,2011-07-28 22:38:00,plano,TX,33.0197222,-96.6986111,9vg5ze4,2011,7,summer,23,0.333,2,91.4,62.7,6.0,0.0,12.6,
52487,2011-07-29 00:00:00,pueblo,CO,38.2544444,-104.6086111,9wv9es4,2011,7,summer,00,0.667,3,70.9,63.9,100.0,0.0,2.8,
52488,2011-07-29 00:30:00,detroit,MI,42.3313889,-83.0458333,dpsby4p,2011,7,summer,00,0.667,3,77.9,73.0,100.0,0.0,4.8,
52489,2011-07-29 01:45:00,fulshear,TX,29.6897222,-95.8994444,9v7bcub,2011,7,summer,02,0.667,3,81.6,77.1,7.0,0.0,5.9,
52490,2011-07-29 03:00:00,eagle pass,TX,28.7088889,-100.4991667,9v0e346,2011,7,summer,03,0.667,3,85.9,70.9,4.0,0.0,13.8,
52491,2011-07-29 03:06:00,fort collins,CO,40.5852778,-105.0838889,9xjqbu2,2011,7,summer,03,0.667,3,65.7,55.5,54.0,0.0,1.9,
52492,2011-07-29 17:00:00,wenatchee,WA,47.4236111,-120.3091667,c26my31,2011,7,summer,17,0.667,3,84.3,46.5,0.0,0.0,9.0,
52493,2011-07-29 17:20:00,hoover,AL,33.4052778,-86.8113889,djfq091,2011,7,summer,17,0.667,3,89.1,73.3,61.0,0.0,1.9,
52494,2011-07-29 17:54:00,spokane,WA,47.6588889,-117.425,c2krpuj,2011,7,summer,18,0.667,3,84.1,40.4,0.0,0.0,7.4,
52495,2011-07-29 21:56:00,williamsport,PA,41.2411111,-77.0013889,dr34xg9,2011,7,summer,22,0.667,3,77.1,71.0,95.0,0.0,5.9,
52496,2011-07-29 22:00:00,concord,CA,37.9780556,-122.03,9qc0p1s,2011,7,summer,22,0.667,3,59.8,54.1,1.0,0.0,10.6,
52497,2011-07-29 22:00:00,goshen,IN,41.5822222,-85.8344444,dp6uwcc,2011,7,summer,22,0.667,3,77.6,68.7,75.0,0.0,6.0,
52498,2011-07-29 22:15:00,utica,NY,43.1008333,-75.2330556,drdt0n2,2011,7,summer,22,0.667,3,72.4,72.4,99.0,0.0,8.3,
52499,2011-07-29 22:50:00,dunn,NC,35.3061111,-78.6091667,dq20g5q,2011,7,summer,23,0.667,3,87.3,65.9,7.0,0.0,5.6,
52500,2011-07-29 23:34:00,plainfield,IL,41.6269444,-88.2038889,dp3kbcg,2011,7,summer,00,0.667,3,83.0,73.1,100.0,0.15,1.7,
52501,2011-07-30 00:00:00,lowell,MA,42.6333333,-71.3166667,drt691h,2011,7,summer,00,2.0,7,71.3,70.8,100.0,0.04,11.3,
52502,2011-07-30 00:10:00,eureka,MI,43.1036111,-84.5138889,dpevhyf,2011,7,summer,00,2.0,7,72.5,59.0,0.0,0.0,4.8,
52503,2011-07-30 01:35:00,toledo,OH,41.6638889,-83.5552778,dpkt48s,2011,7,summer,02,2.0,7,73.7,69.3,19.0,0.0,4.7,
52504,2011-07-30 02:00:00,marietta,GA,33.9525,-84.55,dn5chhb,2011,7,summer,02,2.0,7,77.5,71.0,17.0,0.0,6.2,
52505,2011-07-30 09:00:00,philadelphia,PA,39.9522222,-75.1641667,dr4e395,2011,7,summer,09,2.0,7,80.7,66.2,65.0,0.0,8.3,
52506,2011-07-30 13:45:00,buzzards bay,MA,41.7452778,-70.6186111,drmv3p3,2011,7,summer,14,2.0,7,84.0,65.4,23.0,0.0,8.5,
52507,2011-07-30 17:45:00,johnson,VT,44.6355556,-72.6808333,drumfje,2011,7,summer,18,2.0,7,74.4,62.3,20.0,0.0,7.1,
52508,2011-07-30 20:00:00,bethlehem,GA,33.9319444,-83.7138889,dnh3p11,2011,7,summer,20,2.0,7,85.4,71.5,66.0,0.0,7.5,
52509,2011-07-30 20:30:00,oconomowoc,WI,43.1116667,-88.4991667,dp9j60h,2011,7,summer,20,2.0,7,81.9,67.1,2.0,0.0,1.1,
52510,2011-07-30 20:30:00,los angeles,CA,34.0522222,-118.2427778,9q5ctr4,2011,7,summer,20,2.0,7,73.9,59.9,16.0,0.0,5.9,
52511,2011-07-30 20:48:00,roseville,MI,42.4972222,-82.9372222,dpt1b8q,2011,7,summer,21,2.0,7,80.9,67.6,19.0,0.0,3.4,
52512,2011-07-30 21:00:00,prospect,CT,41.5022222,-72.9791667,drkh574,2011,7,summer,21,2.0,7,75.1,57.6,0.0,0.0,4.1,
52513,2011-07-30 21:00:00,new york city (staten island),NY,40.7141667,-74.0063889,dr5regy,2011,7,summer,21,2.0,7,81.3,58.9,0.0,0.0,3.6,
52514,2011-07-30 21:00:00,lumberton,NJ,39.9658333,-74.8055556,dr4g3g8,2011,7,summer,21,2.0,7,85.8,55.1,1.0,0.0,3.8,
52515,2011-07-30 21:00:00,holts summit,MO,38.6402778,-92.1222222,9yy7zdn,2011,7,summer,21,2.0,7,80.7,76.0,95.0,0.0,3.8,
52516,2011-07-30 21:10:00,dubuque,IA,42.5005556,-90.6644444,9zx9bbu,2011,7,summer,21,2.0,7,79.7,73.2,3.0,0.0,4.3,
52517,2011-07-30 21:18:00,troy,NH,42.8238889,-72.1816667,drset7y,2011,7,summer,21,2.0,7,71.6,59.2,0.0,0.0,5.4,
52518,2011-07-30 21:20:00,wind lake,WI,42.8294444,-88.1586111,dp979uu,2011,7,summer,21,2.0,7,79.3,67.5,1.0,0.0,4.1,
52519,2011-07-30 21:35:00,newington,CT,41.6977778,-72.7241667,drkm1ng,2011,7,summer,22,2.0,7,74.5,61.8,0.0,0.0,3.2,
52520,2011-07-30 22:00:00,toledo,OH,41.6638889,-83.5552778,dpkt48s,2011,7,summer,22,2.0,7,78.7,66.7,9.0,0.0,3.5,
52521,2011-07-30 22:00:00,squaw valley,CA,36.7402778,-119.2458333,9qe1n2r,2011,7,summer,22,2.0,7,82.4,56.9,38.0,0.0,3.4,
52522,2011-07-30 22:00:00,norfolk,MA,42.1194444,-71.3255556,drmr8gw,2011,7,summer,22,2.0,7,74.0,60.7,0.0,0.0,4.3,
52523,2011-07-30 22:00:00,brandon,VT,43.7980556,-73.0880556,dru10v4,2011,7,summer,22,2.0,7,69.0,63.9,0.0,0.0,5.3,
52524,2011-07-30 22:00:00,norfolk,MA,42.1194444,-71.3255556,drmr8gw,2011,7,summer,22,2.0,7,74.0,60.7,0.0,0.0,4.3,
52525,2011-07-30 22:00:00,millsboro,DE,38.5913889,-75.2916667,dqf7w9q,2011,7,summer,22,2.0,7,81.3,65.3,2.0,0.0,2.0,
52526,2011-07-30 22:00:00,cassadaga,NY,42.3441667,-79.3097222,dpx8gk8,2011,7,summer,22,2.0,7,70.5,64.1,4.0,0.0,3.3,
52527,2011-07-30 22:00:00,brentwood,TN,36.0330556,-86.7827778,dn6kcpw,2011,7,summer,22,2.0,7,80.5,74.4,93.0,0.0,1.4,
52528,2011-07-30 22:12:00,clermont,FL,28.5491667,-81.7730556,djjf7jn,2011,7,summer,22,2.0,7,83.2,74.0,96.0,0.0,3.7,
52529,2011-07-30 22:15:00,stone harbor,NJ,39.0508333,-74.7583333,dqfy4uf,2011,7,summer,22,2.0,7,83.3,63.6,1.0,0.0,5.2,
52530,2011-07-30 22:30:00,bakersfield,CA,35.3733333,-119.0177778,9q735xt,2011,7,summer,22,2.0,7,88.1,62.6,42.0,0.0,4.0,
52531,2011-07-30 22:30:00,mattapoisett,MA,41.6583333,-70.8166667,drmsux8,2011,7,summer,22,2.0,7,74.9,70.7,0.0,0.0,2.7,
52532,2011-07-30 22:30:00,wildwood,NJ,38.9916667,-74.8152778,dqfvcd1,2011,7,summer,22,2.0,7,83.3,63.6,1.0,0.0,5.2,
52533,2011-07-30 22:45:00,cary,IL,42.2119444,-88.2380556,dp920h7,2011,7,summer,23,2.0,7,77.1,67.6,1.0,0.0,5.1,
52534,2011-07-30 22:54:00,waterbury,CT,41.5580556,-73.0519444,drkh3tm,2011,7,summer,23,2.0,7,72.6,60.0,0.0,0.0,4.3,
52535,2011-07-30 23:00:00,smithville,TX,30.0083333,-97.1591667,9v6ftnf,2011,7,summer,23,2.0,7,87.8,69.5,4.0,0.0,10.1,
52536,2011-07-30 23:10:00,lexington,KY,37.9886111,-84.4777778,dngbjet,2011,7,summer,23,2.0,7,77.6,75.7,100.0,0.0,3.4,
52537,2011-07-31 00:00:00,fulton,NY,43.3227778,-76.4175,dr9wmnd,2011,7,summer,00,2.667,12,69.8,65.7,10.0,0.0,4.3,
52538,2011-07-31 00:00:00,rockaway beach,OR,45.6136111,-123.9416667,c0pg7xs,2011,7,summer,00,2.667,12,57.4,54.3,54.0,0.0,2.0,
52539,2011-07-31 00:00:00,ashland,KY,38.4783333,-82.6380556,dnv4zsb,2011,7,summer,00,2.667,12,78.9,75.2,94.0,0.0,2.2,
52540,2011-07-31 00:20:00,terre du lac,MO,37.9116667,-90.6252778,9yxx9v8,2011,7,summer,00,2.667,12,79.7,76.9,88.0,0.0,3.2,
52541,2011-07-31 21:00:00,milford,CT,41.2222222,-73.0569444,drk4983,2011,7,summer,21,2.667,12,77.8,66.8,8.0,0.0,8.0,
52542,2011-07-31 22:22:00,san diego (ranch environment),CA,32.7152778,-117.1563889,9mudn59,2011,7,summer,22,2.667,12,65.8,61.1,2.0,0.0,4.0,
52543,2011-07-31 22:30:00,lyndonville,VT,44.5336111,-72.0036111,druv3e0,2011,7,summer,22,2.667,12,68.2,59.1,98.0,0.0,4.3,
52544,2011-07-31 22:31:00,seven hills,OH,41.3952778,-81.6763889,dpmgmrv,2011,7,summer,23,2.667,12,75.9,67.3,7.0,0.0,6.2,
52545,2011-07-31 22:50:00,princeton,MN,45.57,-93.5813889,cbj7nxb,2011,7,summer,23,2.667,12,77.2,73.4,10.0,0.0,3.8,
52546,2011-07-31 22:51:00,barrington,IL,42.1538889,-88.1361111,dp3rf3v,2011,7,summer,23,2.667,12,78.5,71.1,22.0,0.0,6.1,
52547,2011-07-31 23:00:00,beaverville,IL,40.9544444,-87.6544444,dp38vre,2011,7,summer,23,2.667,12,78.5,68.3,40.0,0.0,5.0,
52548,2011-07-31 23:00:00,algonquin,IL,42.1655556,-88.2941667,dp3pyu4,2011,7,summer,23,2.667,12,78.0,71.2,22.0,0.0,6.1,
52549,2011-07-31 23:00:00,kenosha,WI,42.5847222,-87.8211111,dp9d386,2011,7,summer,23,2.667,12,84.1,73.4,19.0,0.0,9.3,
52550,2011-07-31 23:30:00,lakeside,CA,32.8572222,-116.9213889,9mufgmk,2011,7,summer,00,2.667,12,68.8,64.7,89.0,0.0,5.7,
52551,2011-08-01 00:00:00,bokchito,OK,34.0172222,-96.1425,9y59s0x,2011,8,summer,00,0.667,3,89.5,64.6,6.0,0.0,5.9,
52552,2011-08-01 00:30:00,clinton,WA,47.9786111,-122.3544444,c28bzy0,2011,8,summer,00,0.667,3,56.9,50.6,1.0,0.0,5.2,
52553,2011-08-01 00:45:00,lawrence,MA,42.7069444,-71.1636111,drt6uws,2011,8,summer,01,0.667,3,70.4,65.6,50.0,0.0,3.4,
52554,2011-08-01 01:00:00,orting,WA,47.0980556,-122.2030556,c235gjy,2011,8,summer,01,0.667,3,56.3,54.6,15.0,0.0,2.6,
52555,2011-08-01 01:00:00,danville,VA,36.5858333,-79.3952778,dnx81k4,2011,8,summer,01,0.667,3,74.1,71.7,83.0,0.0,4.5,
52556,2011-08-01 01:06:00,atlanta,GA,33.7488889,-84.3880556,djgzzxy,2011,8,summer,01,0.667,3,79.0,74.5,95.0,0.0,5.2,
52557,2011-08-01 03:00:00,davenport,WA,47.6541667,-118.1488889,c27zp7n,2011,8,summer,03,0.667,3,62.0,39.5,0.0,0.0,4.3,
52558,2011-08-01 03:30:00,san francisco,CA,37.775,-122.4183333,9q8yyk9,2011,8,summer,04,0.667,3,52.9,51.0,84.0,0.0,4.7,
52559,2011-08-01 04:30:00,poland,ME,44.0605556,-70.3941667,drvfwhu,2011,8,summer,04,0.667,3,64.3,62.4,20.0,0.0,3.4,
52560,2011-08-01 21:00:00,south milwaukee,WI,42.9105556,-87.8605556,dp9s0et,2011,8,summer,21,0.667,3,82.2,76.1,99.0,0.0,6.6,
52561,2011-08-01 22:00:00,violet,LA,29.8955556,-89.8977778,dj24466,2011,8,summer,22,0.667,3,82.3,79.9,85.0,0.0,4.5,
52562,2011-08-01 22:15:00,newport news,VA,36.9786111,-76.4283333,dq9dkgf,2011,8,summer,22,0.667,3,80.8,69.7,55.0,0.0,1.4,
52563,2011-08-01 22:30:00,arvada,CO,39.8027778,-105.0869444,9xj62ty,2011,8,summer,22,0.667,3,73.1,57.8,87.0,0.0,2.7,
52564,2011-08-01 23:00:00,winnsboro,LA,32.1630556,-91.7205556,9vwybz5,2011,8,summer,23,0.667,3,88.3,75.0,14.0,0.0,5.2,
52565,2011-08-01 23:00:00,springfield,TN,36.5091667,-86.885,dn6pwyk,2011,8,summer,23,0.667,3,82.3,60.3,73.0,0.0,4.1,
52566,2011-08-02 00:26:00,kennewick,WA,46.2113889,-119.1361111,c25qbux,2011,8,summer,00,0.333,2,77.5,45.5,0.0,0.0,6.0,
52567,2011-08-02 01:00:00,sumter,SC,33.9202778,-80.3416667,dnnbgyb,2011,8,summer,01,0.333,2,78.7,74.4,1.0,0.0,4.4,
52568,2011-08-02 02:00:00,memphis,TN,35.1494444,-90.0488889,9ypzyyu,2011,8,summer,02,0.333,2,80.2,71.7,5.0,0.0,3.1,
52569,2011-08-02 21:15:00,albuquerque,NM,35.0844444,-106.6505556,9whpt4g,2011,8,summer,21,0.333,2,83.3,56.9,67.0,0.0,5.4,
52570,2011-08-02 21:25:00,owego,NY,42.1033333,-76.2625,dr3z88e,2011,8,summer,21,0.333,2,74.4,58.6,98.0,0.0,5.1,
52571,2011-08-02 21:30:00,mahanoy city,PA,40.8125,-76.1419444,dr3b5me,2011,8,summer,22,0.333,2,75.8,55.4,100.0,0.0,5.7,
52572,2011-08-02 21:35:00,rocklin,CA,38.7908333,-121.2347222,9qcu9jx,2011,8,summer,22,0.333,2,77.7,47.4,0.0,0.0,4.3,
52573,2011-08-02 21:50:00,lakeside,CA,32.8572222,-116.9213889,9mufgmk,2011,8,summer,22,0.333,2,76.9,66.1,1.0,0.0,2.9,
52574,2011-08-02 22:00:00,greenbush,MI,44.5877778,-83.3163889,dpuv8hf,2011,8,summer,22,0.333,2,74.0,70.3,84.0,0.01,10.1,
52575,2011-08-02 22:00:00,silver spring,MD,38.9905556,-77.0263889,dqcjz4p,2011,8,summer,22,0.333,2,83.0,60.2,100.0,0.0,3.9,
52576,2011-08-02 22:04:00,riverside,CA,33.9533333,-117.3952778,9qh90t5,2011,8,summer,22,0.333,2,81.8,64.4,5.0,0.0,1.1,
52577,2011-08-02 22:30:00,harbor city,CA,33.79,-118.2969444,9q5bhp6,2011,8,summer,22,0.333,2,70.1,58.1,12.0,0.0,5.4,
52578,2011-08-02 22:30:00,blue springs,MO,39.0169444,-94.2813889,9yuvywf,2011,8,summer,22,0.333,2,90.2,74.5,2.0,0.0,7.4,
52579,2011-08-02 23:00:00,columbus,OH,39.9611111,-82.9988889,dphgr6d,2011,8,summer,23,0.333,2,80.5,69.7,81.0,0.0,5.2,
52580,2011-08-02 23:00:00,clarksville,TN,36.5297222,-87.3594444,dn3zu44,2011,8,summer,23,0.333,2,84.1,66.4,1.0,0.0,6.7,
52581,2011-08-02 23:20:00,holladay,UT,40.6688889,-111.8238889,9x0rr7s,2011,8,summer,23,0.333,2,70.9,59.9,14.0,0.0,2.9,
52582,2011-08-03 00:00:00,warsaw,NC,34.9991667,-78.0913889,dq0rngr,2011,8,summer,00,0.333,2,77.4,68.8,40.0,0.0,2.8,
52583,2011-08-03 00:14:00,ankeny,IA,41.7297222,-93.6055556,9zmmmuw,2011,8,summer,00,0.333,2,79.8,70.4,69.0,0.0,8.8,
52584,2011-08-03 01:00:00,south point,OH,38.4177778,-82.5863889,dnv689w,2011,8,summer,01,0.333,2,78.6,70.8,96.0,0.0,7.1,
52585,2011-08-03 01:20:00,san antonio,TX,29.4238889,-98.4933333,9v1zqsr,2011,8,summer,01,0.333,2,85.2,68.5,21.0,0.0,8.5,
52586,2011-08-03 05:15:00,fort collins,CO,40.5852778,-105.0838889,9xjqbu2,2011,8,summer,05,0.333,2,63.7,61.5,100.0,0.0,3.8,
52587,2011-08-03 12:31:00,alexandria,VA,38.8047222,-77.0472222,dqchy8p,2011,8,summer,13,0.333,2,87.4,65.4,100.0,0.01,4.2,
52588,2011-08-03 13:15:00,teterboro,NJ,40.8597222,-74.0597222,dr726wr,2011,8,summer,13,0.333,2,86.3,57.1,70.0,0.0,4.0,
52589,2011-08-03 15:18:00,fredericksburg,VA,38.3030556,-77.4608333,dqbcvkf,2011,8,summer,15,0.333,2,83.3,70.7,100.0,0.04,4.2,
